slot_number,month,days_active,hold,denomination,location,coin_in
1049,6,18,9.97,.25,"M",33956.87
1049,7,31,9.97,.25,"M",12670.51
1049,9,31,9.97,.25,"I",50105.32
1049,10,30,9.97,.25,"I",57224.17
1049,12,31,9.97,.25,"I",21108.32
1049,14,31,9.97,.25,"I",51860.58
1049,16,31,9.97,.25,"I",54069.71
1050,1,28,9.97,.25,"I",45451.35
1050,2,31,9.97,.25,"I",35952.86
1050,3,30,9.97,.25,"M",52876.13
1050,4,31,9.97,.25,"M",37492.48
1050,5,30,9.97,.25,"I",47367.1
1050,6,18,9.97,.25,"M",15092.78
1050,7,31,9.97,.25,"M",21303.91
1050,8,30,9.97,.25,"M",87101.3
1050,9,31,9.97,.25,"I",49521.06
1050,10,30,9.97,.25,"I",44132.39
1050,11,31,9.97,.25,"M",58821.46
1050,12,31,9.97,.25,"I",52013.54
1050,13,29,9.97,.25,"M",32136.41
1050,14,31,9.97,.25,"I",59119.86
1050,16,31,9.97,.25,"I",56664.99
1051,1,28,12.45,.25,"I",42469.88
1051,2,31,12.45,.25,"I",32500
1051,3,30,12.45,.25,"M",29413.65
1051,4,31,12.45,.25,"M",36749
1051,5,30,12.45,.25,"I",53891.57
1051,6,18,12.45,.25,"M",9871.486
1051,7,31,12.45,.25,"M",44032.13
1051,8,30,12.45,.25,"M",61323.29
1051,9,31,12.45,.25,"I",20242.97
1051,10,30,12.45,.25,"I",41477.91
1051,11,31,12.45,.25,"M",22594.38
1051,12,31,12.45,.25,"I",22530.12
1051,13,29,12.45,.25,"M",51720.88
1051,14,31,12.45,.25,"I",22883.54
1051,16,31,12.45,.25,"I",51088.36
1052,1,28,12.45,.25,"I",25702.81
1052,2,31,12.45,.25,"I",36176.71
1052,3,30,12.45,.25,"M",31765.06
1052,4,31,12.45,.25,"M",42991.97
1052,5,30,12.45,.25,"I",18413.65
1052,6,18,12.45,.25,"M",27949.8
1052,7,31,12.45,.25,"M",60204.82
1052,8,30,12.45,.25,"M",41744.98
1052,9,31,12.45,.25,"I",28662.65
1052,10,30,12.45,.25,"I",35690.76
1052,11,31,12.45,.25,"M",79010.04
1052,12,31,12.45,.25,"I",40160.64
1052,13,29,12.45,.25,"M",35696.79
1052,14,31,12.45,.25,"I",16459.84
1052,16,31,12.45,.25,"I",46216.87
1053,1,28,12.4,.25,"I",16715.73
1053,2,31,12.4,.25,"I",18368.95
1053,3,30,12.4,.25,"M",38334.68
1053,4,31,12.4,.25,"M",48528.23
1053,5,30,12.4,.25,"I",22532.26
1053,6,18,12.4,.25,"M",11397.18
1053,7,31,12.4,.25,"M",36745.97
1053,8,30,12.4,.25,"M",71739.92
1053,9,31,12.4,.25,"I",24074.6
1053,10,30,12.4,.25,"I",19616.94
1053,11,31,12.4,.25,"M",38745.97
1053,12,31,12.4,.25,"I",38622.98
1053,13,29,12.4,.25,"M",65118.95
1053,14,31,12.4,.25,"I",52657.26
1053,16,31,12.4,.25,"I",18127.02
1054,1,28,12.4,.25,"I",46407.26
1054,2,31,12.4,.25,"I",14002.02
1054,3,30,12.4,.25,"M",38598.79
1054,4,31,12.4,.25,"M",27346.78
1054,5,30,12.4,.25,"I",47598.79
1054,6,18,12.4,.25,"M",19570.56
1054,7,31,12.4,.25,"M",14056.45
1054,8,30,12.4,.25,"M",52169.36
1054,9,31,12.4,.25,"I",32618.95
1054,10,30,12.4,.25,"I",17786.29
1054,11,31,12.4,.25,"M",28318.55
1054,12,31,12.4,.25,"I",1868.952
1054,13,29,12.4,.25,"M",29659.28
1054,14,31,12.4,.25,"I",36510.08
1054,16,31,12.4,.25,"I",55044.36
1055,1,28,12.4,.25,"R",59326.61
1055,2,31,12.4,.25,"R",57425.41
1055,4,31,12.4,.25,"M",13147.18
1055,5,30,12.4,.25,"R",46838.71
1055,6,18,12.4,.25,"M",10203.63
1055,7,31,12.4,.25,"M",19786.29
1055,8,30,12.4,.25,"M",33106.86
1055,9,31,12.4,.25,"R",35985.89
1055,10,30,12.4,.25,"R",65046.37
1055,11,31,12.4,.25,"M",3159.274
1055,12,31,12.4,.25,"R",19586.69
1055,13,29,12.4,.25,"M",39153.23
1055,14,31,12.4,.25,"R",72294.36
1055,16,31,12.4,.25,"R",62800.41
1056,1,28,12.4,.25,"R",28641.13
1056,2,31,12.4,.25,"R",36477.82
1056,3,30,12.4,.25,"M",25110.89
1056,4,31,12.4,.25,"M",25562.5
1056,5,30,12.4,.25,"R",34735.89
1056,6,18,12.4,.25,"M",18276.21
1056,7,31,12.4,.25,"M",11766.13
1056,8,30,12.4,.25,"M",54302.42
1056,9,31,12.4,.25,"R",36120.97
1056,10,30,12.4,.25,"R",41574.6
1056,11,31,12.4,.25,"M",44532.26
1056,12,31,12.4,.25,"R",33504.04
1056,13,29,12.4,.25,"M",46705.65
1056,14,31,12.4,.25,"R",28463.71
1056,16,31,12.4,.25,"R",37818.55
1057,1,28,12.49,.25,"R",60506.41
1057,2,31,12.49,.25,"R",30538.43
1057,3,30,12.49,.25,"M",13190.55
1057,4,31,12.49,.25,"M",54749.8
1057,6,18,12.49,.25,"M",15524.42
1057,7,31,12.49,.25,"M",49249.4
1057,8,30,12.49,.25,"M",66627.3
1057,9,31,12.49,.25,"R",41309.05
1057,10,30,12.49,.25,"R",11953.56
1057,11,31,12.49,.25,"M",91901.52
1057,12,31,12.49,.25,"R",69879.91
1057,13,29,12.49,.25,"M",66038.84
1057,14,31,12.49,.25,"R",53985.19
1057,16,31,12.49,.25,"R",44953.96
1058,1,28,12.44,.25,"R",62650.73
1058,2,31,12.44,.25,"R",44109.73
1058,3,30,12.44,.25,"M",69545.82
1058,4,31,12.44,.25,"M",50783.77
1058,5,30,12.44,.25,"R",46310.29
1058,6,18,12.44,.25,"M",28352.09
1058,7,31,12.44,.25,"M",43727.89
1058,8,30,9.9,.25,"M",79767.68
1058,9,31,12.44,.25,"R",44143.89
1058,10,30,12.44,.25,"R",57301.05
1058,11,31,9.9,.25,"M",68553.03
1058,12,31,12.44,.25,"R",43810.29
1058,13,28,9.9,.25,"M",56540.41
1058,14,31,12.44,.25,"R",68942.93
1058,16,31,12.44,.25,"R",49280.55
1059,1,28,12.41,.25,"R",45987.11
1059,2,31,12.41,.25,"R",39047.14
1059,3,30,12.41,.25,"M",59454.07
1059,4,31,12.41,.25,"M",28932.31
1059,5,30,12.41,.25,"R",51917.81
1059,6,18,12.41,.25,"M",39409.75
1059,7,31,12.41,.25,"M",50030.22
1059,8,30,12.41,.25,"M",60580.18
1059,9,31,12.41,.25,"R",47032.64
1059,10,30,12.41,.25,"R",39371.48
1059,11,31,12.41,.25,"M",46750.61
1059,12,31,12.41,.25,"R",54995.97
1059,13,29,12.41,.25,"M",62731.67
1059,14,31,12.41,.25,"R",50197.42
1059,16,31,12.41,.25,"R",50549.96
1060,1,28,12.44,.25,"R",43790.2
1060,2,31,12.44,.25,"R",26203.78
1060,3,30,12.44,.25,"M",72805.47
1060,5,30,12.44,.25,"R",36475.08
1060,6,18,12.44,.25,"M",43713.83
1060,7,31,12.44,.25,"M",49859.33
1060,8,30,9.9,.25,"M",76608.59
1060,9,31,12.44,.25,"R",43563.11
1060,10,30,12.44,.25,"R",33311.9
1060,11,31,9.9,.25,"M",68282.83
1060,12,31,12.44,.25,"R",39250.4
1060,13,29,9.9,.25,"M",72694.45
1060,14,31,12.44,.25,"R",49284.57
1060,16,31,12.44,.25,"R",37168.41
1061,1,28,12.44,.25,"R",46219.86
1061,2,31,12.44,.25,"R",46489.15
1061,3,30,12.44,.25,"M",40892.29
1061,4,31,12.44,.25,"M",51684.09
1061,5,30,12.44,.25,"R",37282.96
1061,6,18,12.44,.25,"M",24186.09
1061,7,31,12.44,.25,"M",42934.09
1061,8,30,12.44,.25,"M",49087.62
1061,9,31,12.44,.25,"R",32962.22
1061,10,30,12.44,.25,"R",34188.11
1061,11,31,12.44,.25,"M",33084.81
1061,12,31,12.44,.25,"R",33645.5
1061,13,29,12.44,.25,"M",34696.54
1061,14,31,12.44,.25,"R",46243.97
1061,16,31,12.44,.25,"R",34702.57
1062,1,28,12.4,.25,"R",51604.84
1062,2,31,12.4,.25,"R",48147.18
1062,3,30,12.4,.25,"M",30600.81
1062,4,31,12.4,.25,"M",30679.44
1062,5,30,12.4,.25,"R",28695.56
1062,6,18,12.4,.25,"M",34520.16
1062,7,31,12.4,.25,"M",23502.02
1062,8,30,12.4,.25,"M",41393.14
1062,9,31,12.4,.25,"R",38502.02
1062,10,30,12.4,.25,"R",18118.95
1062,11,31,12.4,.25,"M",48042.34
1062,12,31,12.4,.25,"R",33610.89
1062,13,29,12.4,.25,"M",34379.04
1062,14,31,12.4,.25,"R",45685.48
1062,16,31,12.4,.25,"R",51391.13
1063,1,28,12.4,.25,"R",31467.74
1063,2,31,12.4,.25,"R",39864.92
1063,3,30,12.4,.25,"M",9377.017
1063,4,31,12.4,.25,"M",34044.36
1063,5,30,12.4,.25,"R",43433.47
1063,7,31,12.4,.25,"M",21564.52
1063,9,31,12.4,.25,"R",36298.39
1063,10,30,12.4,.25,"R",46060.48
1063,11,31,12.4,.25,"M",58280.24
1063,12,31,12.4,.25,"R",36114.92
1063,13,29,12.4,.25,"M",26169.36
1063,14,31,12.4,.25,"R",21326.61
1063,16,31,12.4,.25,"R",41719.76
1064,1,28,12.44,.25,"R",61426.85
1064,2,31,12.44,.25,"R",61541.4
1064,3,30,12.44,.25,"M",55277.33
1064,4,31,12.44,.25,"M",49698.55
1064,5,30,12.44,.25,"R",73476.69
1064,6,18,12.44,.25,"M",39252.41
1064,7,31,12.44,.25,"M",37717.04
1064,8,30,14.9,.25,"M",59956.38
1064,9,31,12.44,.25,"R",62658.77
1064,10,30,12.44,.25,"R",63215.44
1064,11,31,14.9,.25,"M",71018.46
1064,12,31,12.44,.25,"R",53090.84
1064,13,27,14.9,.25,"M",53746.64
1064,14,31,12.44,.25,"R",76676.05
1064,16,31,12.44,.25,"R",69212.22
1065,1,28,12.44,.25,"R",35928.46
1065,2,31,12.44,.25,"R",50170.82
1065,3,30,12.44,.25,"M",42214.63
1065,4,31,12.44,.25,"M",45391.88
1065,5,30,12.44,.25,"R",47130.23
1065,6,18,12.44,.25,"M",22841.64
1065,7,31,12.44,.25,"M",17640.68
1065,8,30,12.44,.25,"M",31828.78
1065,9,31,12.44,.25,"R",39590.04
1065,10,30,12.44,.25,"R",53524.92
1065,11,31,12.44,.25,"M",54917.61
1065,12,31,12.44,.25,"R",32178.46
1065,13,29,12.44,.25,"M",58896.71
1065,14,31,12.44,.25,"R",60090.44
1065,16,31,12.44,.25,"R",52100.08
1066,2,31,12.49,.25,"R",45544.44
1066,5,30,12.49,.25,"R",55728.58
1066,6,18,12.49,.25,"M",5382.306
1066,7,31,12.49,.25,"M",44467.57
1066,8,30,12.49,.25,"M",19953.96
1066,9,31,12.49,.25,"R",76869.5
1066,10,30,12.49,.25,"R",58446.76
1066,11,31,12.49,.25,"M",61082.87
1066,12,31,12.49,.25,"R",76238.99
1066,13,29,12.49,.25,"M",59581.67
1066,16,31,12.49,.25,"R",66279.02
1067,1,28,12.49,.25,"R",76174.94
1067,2,31,12.49,.25,"R",90536.43
1067,4,31,12.49,.25,"M",7019.616
1067,6,18,12.49,.25,"M",33438.75
1067,7,31,12.49,.25,"M",81471.18
1067,8,30,12.49,.25,"M",47265.81
1067,9,31,12.49,.25,"R",48046.44
1067,10,30,12.49,.25,"R",66539.23
1067,11,31,12.49,.25,"M",55000
1067,12,31,12.49,.25,"R",56529.22
1067,13,29,12.49,.25,"M",16325.06
1067,14,31,12.49,.25,"R",130108.1
1067,16,31,12.49,.25,"R",99085.27
1068,1,28,12.44,.25,"R",51569.54
1068,2,31,12.44,.25,"R",60180.87
1068,3,30,12.44,.25,"R",66390.68
1068,5,30,12.44,.25,"R",58169.21
1068,6,31,12.44,.25,"R",73291.8
1068,7,31,12.44,.25,"R",46380.63
1068,8,30,9.9,.25,"R",62916.67
1068,9,31,12.44,.25,"R",64314.71
1068,10,30,12.44,.25,"R",57204.58
1068,11,31,9.9,.25,"R",76825.76
1068,12,31,12.44,.25,"R",73583.2
1068,13,29,9.9,.25,"R",71686.88
1068,14,31,12.44,.25,"R",65699.36
1068,16,31,12.44,.25,"R",73717.85
1069,1,28,12.44,.25,"R",51254.02
1069,2,31,12.44,.25,"R",41061.09
1069,3,30,12.44,.25,"R",43424.44
1069,4,31,12.44,.25,"R",33607.32
1069,5,30,12.44,.25,"R",20888.26
1069,6,31,12.44,.25,"R",42431.67
1069,7,31,12.44,.25,"R",31442.93
1069,8,30,12.44,.25,"R",59272.51
1069,9,31,12.44,.25,"R",34292.61
1069,10,30,12.44,.25,"R",31477.09
1069,11,31,12.44,.25,"R",51420.82
1069,12,31,12.44,.25,"R",39967.85
1069,13,29,12.44,.25,"R",29919.62
1069,14,31,12.44,.25,"R",43074.76
1069,16,31,12.44,.25,"R",51555.47
1070,1,28,12.69,.25,"R",43349.09
1070,2,31,12.69,.25,"R",43114.66
1070,3,30,12.69,.25,"R",40254.14
1070,4,31,12.69,.25,"R",41083.53
1070,5,30,12.69,.25,"R",37795.51
1070,6,31,12.69,.25,"R",43622.93
1070,7,31,12.69,.25,"R",29568.56
1070,8,30,12.69,.25,"R",55023.64
1070,9,31,12.69,.25,"R",44927.11
1070,10,30,12.69,.25,"R",50049.25
1070,11,31,12.69,.25,"R",44655.24
1070,12,31,12.69,.25,"R",44580.38
1070,13,29,12.69,.25,"R",35975.18
1070,14,31,12.69,.25,"R",42086.29
1070,16,31,12.69,.25,"R",43061.47
1071,1,28,12.44,.25,"R",48153.14
1071,2,31,12.44,.25,"R",51521.3
1071,3,30,12.44,.25,"R",53360.13
1071,4,31,12.44,.25,"R",50594.86
1071,5,30,12.44,.25,"R",53902.73
1071,6,31,12.44,.25,"R",71505.23
1071,7,31,12.44,.25,"R",47805.47
1071,8,30,14.9,.25,"R",48099
1071,9,31,12.44,.25,"R",52548.23
1071,10,30,12.44,.25,"R",55042.2
1071,11,31,14.9,.25,"R",56629.2
1071,12,31,12.44,.25,"R",70393.89
1071,13,27,14.9,.25,"R",64327.18
1071,14,31,12.44,.25,"R",72674.84
1071,16,31,12.44,.25,"R",43257.64
1072,1,28,12.44,.25,"R",46635.86
1072,2,31,12.44,.25,"R",63040.6
1072,3,30,12.44,.25,"R",49254.42
1072,4,31,12.44,.25,"R",50355.71
1072,5,30,12.44,.25,"R",45651.13
1072,6,31,12.44,.25,"R",75986.74
1072,7,31,12.44,.25,"R",41127.41
1072,8,30,12.44,.25,"R",78303.86
1072,9,31,12.44,.25,"R",39827.17
1072,10,30,12.44,.25,"R",51149.52
1072,11,31,12.44,.25,"R",56860.93
1072,12,31,12.44,.25,"R",65982.72
1072,13,29,12.44,.25,"R",47268.89
1072,14,31,12.44,.25,"R",60747.59
1072,16,31,12.44,.25,"R",65872.19
1073,1,28,12.4,.25,"R",2907.258
1073,2,31,12.4,.25,"R",39556.45
1073,3,30,12.4,.25,"R",30461.7
1073,4,31,12.4,.25,"R",39766.13
1073,5,30,12.4,.25,"R",43185.48
1073,6,31,12.4,.25,"R",29709.68
1073,7,31,12.4,.25,"R",32808.47
1073,8,30,12.4,.25,"R",32685.48
1073,9,31,12.4,.25,"R",48185.48
1073,10,30,12.4,.25,"R",52741.94
1073,11,31,12.4,.25,"R",47860.89
1073,12,31,12.4,.25,"R",59032.26
1073,13,29,12.4,.25,"R",49665.32
1073,14,31,12.4,.25,"R",47905.24
1073,16,31,12.4,.25,"R",38627.02
1074,1,28,12.4,.25,"R",38229.84
1074,2,31,12.4,.25,"R",11167.34
1074,3,30,12.4,.25,"R",49891.13
1074,4,31,12.4,.25,"R",44102.82
1074,5,30,12.4,.25,"R",41340.73
1074,6,31,12.4,.25,"R",46689.52
1074,8,30,12.4,.25,"R",38096.77
1074,9,31,12.4,.25,"R",35818.55
1074,10,30,12.4,.25,"R",44620.97
1074,11,31,12.4,.25,"R",49786.29
1074,12,31,12.4,.25,"R",42312.5
1074,13,29,12.4,.25,"R",48276.21
1074,14,31,12.4,.25,"R",70828.63
1074,16,31,12.4,.25,"R",41102.82
1075,1,28,12.4,.25,"R",35707.66
1075,2,31,12.4,.25,"R",29826.61
1075,3,30,12.4,.25,"R",28500
1075,4,31,12.4,.25,"R",49292.34
1075,5,30,12.4,.25,"R",45578.63
1075,6,31,12.4,.25,"R",74330.65
1075,7,31,12.4,.25,"R",16078.63
1075,8,30,12.4,.25,"R",37554.44
1075,9,31,12.4,.25,"R",43764.11
1075,10,30,12.4,.25,"R",27502.02
1075,11,31,12.4,.25,"R",72014.12
1075,12,31,12.4,.25,"R",55604.84
1075,13,29,12.4,.25,"R",59330.65
1075,14,31,12.4,.25,"R",62443.55
1075,16,31,12.4,.25,"R",48441.54
1076,1,28,12.4,.25,"R",66360.89
1076,2,31,12.4,.25,"R",67552.42
1076,3,30,12.4,.25,"R",18620.97
1076,4,31,12.4,.25,"R",46118.95
1076,5,30,12.4,.25,"R",46653.23
1076,6,31,12.4,.25,"R",45173.39
1076,7,31,12.4,.25,"R",58114.92
1076,8,30,12.4,.25,"R",83239.92
1076,9,31,12.4,.25,"R",34423.39
1076,10,30,12.4,.25,"R",67258.07
1076,11,31,12.4,.25,"R",50653.23
1076,12,31,12.4,.25,"R",58433.47
1076,13,29,12.4,.25,"R",52655.24
1076,14,31,12.4,.25,"R",57213.71
1076,16,31,12.4,.25,"R",73905.24
1077,1,28,9.71,.25,"L",51305.36
1077,2,31,9.71,.25,"L",37693.1
1077,3,30,9.71,.25,"L",34080.84
1077,4,31,9.71,.25,"L",28434.6
1077,5,30,9.71,.25,"L",63050.98
1077,6,31,9.71,.25,"L",77855.3
1077,7,31,9.71,.25,"L",43751.29
1077,8,30,9.71,.25,"L",39456.75
1077,9,31,9.71,.25,"L",63171.99
1077,10,30,9.71,.25,"L",70687.44
1077,11,31,9.71,.25,"L",55283.21
1077,12,31,9.71,.25,"L",63779.61
1077,13,29,9.71,.25,"L",59737.38
1077,14,31,9.71,.25,"L",75149.33
1077,15,30,9.71,.25,"L",38444.9
1077,16,31,9.71,.25,"L",43395.98
1078,1,28,9.92,.25,"L",25498.99
1078,2,31,9.92,.25,"L",25909.78
1078,3,30,9.92,.25,"L",36587.7
1078,4,31,9.92,.25,"L",35372.98
1078,5,30,9.92,.25,"L",37837.7
1078,6,31,9.92,.25,"L",41721.27
1078,7,31,9.92,.25,"L",40186.49
1078,8,30,9.92,.25,"L",51391.13
1078,9,31,9.92,.25,"L",44994.96
1078,10,30,9.92,.25,"L",44896.67
1078,11,31,9.92,.25,"L",35869.46
1078,12,31,9.92,.25,"L",40899.7
1078,13,29,9.92,.25,"L",34697.58
1078,14,31,9.92,.25,"L",58109.88
1078,15,30,9.92,.25,"L",23903.73
1078,16,31,9.92,.25,"L",51953.13
1079,1,28,9.92,.25,"L",23336.69
1079,2,31,9.92,.25,"L",42943.55
1079,3,30,9.92,.25,"L",29145.67
1079,4,31,9.92,.25,"L",28797.88
1079,5,30,9.92,.25,"L",40544.36
1079,6,31,9.92,.25,"L",51532.26
1079,7,31,9.92,.25,"L",37119.46
1079,8,30,9.92,.25,"L",23407.26
1079,9,31,9.92,.25,"L",34737.9
1079,10,30,9.92,.25,"L",46842.24
1079,11,31,9.92,.25,"L",41882.56
1079,12,31,9.92,.25,"L",46781.75
1079,13,29,9.92,.25,"L",20844.25
1079,14,31,9.92,.25,"L",43573.59
1079,15,30,9.92,.25,"L",35997.98
1079,16,31,9.92,.25,"L",54717.74
1080,1,28,12.4,.25,"L",2822.581
1080,2,31,12.4,.25,"L",26800.4
1080,4,31,12.4,.25,"L",18431.45
1080,5,30,12.4,.25,"L",24856.86
1080,6,31,12.4,.25,"L",30881.05
1080,7,31,12.4,.25,"L",20393.15
1080,8,30,12.4,.25,"L",33782.26
1080,9,31,12.4,.25,"L",25747.98
1080,10,30,12.4,.25,"L",1592.742
1080,11,31,12.4,.25,"L",5060.484
1080,12,31,12.4,.25,"L",30820.57
1080,13,29,12.4,.25,"L",26891.13
1080,14,31,12.4,.25,"L",40022.18
1080,15,30,12.4,.25,"L",35566.54
1080,16,31,12.4,.25,"L",30284.28
1081,1,28,12.4,.25,"L",14018.15
1081,2,31,12.4,.25,"L",14963.71
1081,3,30,12.4,.25,"L",27338.71
1081,4,31,12.4,.25,"L",26260.08
1081,5,30,12.4,.25,"L",31187.5
1081,6,31,12.4,.25,"L",32072.58
1081,7,31,12.4,.25,"L",17927.42
1081,8,30,12.4,.25,"L",43254.04
1081,9,31,12.4,.25,"L",19036.29
1081,10,30,12.4,.25,"L",31298.39
1081,11,31,12.4,.25,"L",30897.18
1081,12,31,12.4,.25,"L",24810.48
1081,13,29,12.4,.25,"L",26292.34
1081,14,31,12.4,.25,"L",33010.08
1081,15,30,12.4,.25,"L",26274.2
1081,16,31,12.4,.25,"L",32336.7
1082,1,28,9.8,.25,"R",93665.81
1082,2,31,9.8,.25,"R",84176.02
1082,3,30,9.8,.25,"R",73642.86
1082,4,31,9.8,.25,"R",64780.61
1082,5,30,9.8,.25,"R",75775.51
1082,6,31,9.8,.25,"R",104244.9
1082,7,31,9.8,.25,"R",56959.18
1082,8,30,9.8,.25,"R",90928.57
1082,9,31,9.8,.25,"R",90877.55
1082,10,30,9.8,.25,"R",96155.61
1082,11,31,9.8,.25,"R",83520.41
1082,12,31,9.8,.25,"R",86520.41
1082,13,29,9.8,.25,"R",89765.3
1082,14,31,9.8,.25,"R",93229.59
1082,16,31,9.8,.25,"R",93102.04
1083,1,28,9.8,.25,"R",57867.35
1083,2,31,9.8,.25,"R",62079.08
1083,3,30,9.8,.25,"R",59002.55
1083,4,31,9.8,.25,"R",54079.08
1083,5,30,9.8,.25,"R",65676.02
1083,6,31,9.8,.25,"R",73543.37
1083,7,31,9.8,.25,"R",50454.08
1083,8,30,9.8,.25,"R",72966.84
1083,9,31,9.8,.25,"R",69153.06
1083,10,30,9.8,.25,"R",66607.14
1083,11,31,9.8,.25,"R",65433.67
1083,12,31,9.8,.25,"R",74482.14
1083,13,29,9.8,.25,"R",60640.3
1083,14,31,9.8,.25,"R",72061.23
1083,16,31,9.8,.25,"R",67913.27
1084,1,28,12.44,.25,"R",46663.99
1084,2,31,12.44,.25,"R",33852.49
1084,3,30,12.44,.25,"R",36324.36
1084,5,30,12.44,.25,"R",39903.54
1084,6,31,12.44,.25,"R",53788.18
1084,7,31,12.44,.25,"R",39501.61
1084,8,30,9.9,.25,"R",73179.3
1084,9,31,12.44,.25,"R",47972.27
1084,10,30,12.44,.25,"R",44584
1084,11,31,9.9,.25,"R",49484.85
1084,12,31,12.44,.25,"R",30669.21
1084,13,29,9.9,.25,"R",46805.56
1084,14,31,12.44,.25,"R",44726.69
1084,16,31,12.44,.25,"R",43362.14
1085,1,28,12.44,.25,"R",59913.59
1085,2,31,12.44,.25,"R",43516.88
1085,3,30,12.44,.25,"R",55215.04
1085,4,31,12.44,.25,"R",43834.41
1085,5,30,12.44,.25,"R",41151.53
1085,6,31,12.44,.25,"R",68675.65
1085,7,31,12.44,.25,"R",39085.61
1085,8,30,12.44,.25,"R",75836.02
1085,9,31,12.44,.25,"R",49397.11
1085,10,30,12.44,.25,"R",63760.05
1085,11,31,12.44,.25,"R",69760.85
1085,12,31,12.44,.25,"R",53954.98
1085,13,29,12.44,.25,"R",44726.69
1085,14,31,12.44,.25,"R",62528.14
1085,16,31,12.44,.25,"R",68155.15
1086,1,28,9.8,.25,"J",53757.65
1086,2,31,9.8,.25,"J",52647.96
1086,3,30,9.8,.25,"J",58183.67
1086,4,31,9.8,.25,"J",49130.1
1086,5,30,9.8,.25,"J",70647.96
1086,6,31,9.8,.25,"J",68130.1
1086,7,31,9.8,.25,"J",33711.73
1086,8,30,9.8,.25,"J",34295.92
1086,9,31,9.8,.25,"J",44119.9
1086,10,30,9.8,.25,"J",62438.77
1086,11,31,9.8,.25,"J",59214.29
1086,12,31,9.8,.25,"J",70196.43
1086,13,29,9.8,.25,"J",48788.27
1086,14,31,9.8,.25,"J",64114.79
1086,15,30,9.8,.25,"J",54418.37
1086,16,31,9.8,.25,"J",68451.53
1087,1,28,9.8,.25,"J",52091.84
1087,2,31,9.8,.25,"J",44099.49
1087,3,30,9.8,.25,"J",52808.67
1087,4,31,9.8,.25,"J",37181.12
1087,5,30,9.8,.25,"J",52910.71
1087,6,31,9.8,.25,"J",55719.39
1087,7,31,9.8,.25,"J",37780.61
1087,8,30,9.8,.25,"J",67331.63
1087,9,31,9.8,.25,"J",39642.86
1087,10,30,9.8,.25,"J",43293.37
1087,11,31,9.8,.25,"J",68530.61
1087,12,31,9.8,.25,"J",69693.88
1087,13,29,9.8,.25,"J",67982.14
1087,14,31,9.8,.25,"J",70765.3
1087,15,30,9.8,.25,"J",61811.22
1087,16,31,9.8,.25,"J",73846.94
1088,1,28,12.44,.25,"B",32315.11
1088,2,31,12.44,.25,"B",40072.35
1088,3,30,12.44,.25,"B",20739.55
1088,5,30,12.44,.25,"B",27001.61
1088,6,31,12.44,.25,"B",43850.48
1088,7,31,12.44,.25,"B",17805.47
1088,8,30,9.9,.25,"B",30666.67
1088,9,31,12.44,.25,"B",38545.02
1088,10,30,12.44,.25,"B",16680.06
1088,11,31,9.9,.25,"B",54664.14
1088,12,31,12.44,.25,"B",29983.92
1088,13,29,9.9,.25,"B",26040.4
1088,14,31,12.44,.25,"B",34379.02
1088,15,30,12.44,.25,"B",47347.27
1088,16,31,12.44,.25,"B",31461.01
1089,1,28,12.44,.25,"B",21798.63
1089,2,31,12.44,.25,"B",44017.29
1089,3,30,12.44,.25,"B",26945.34
1089,4,31,12.44,.25,"B",20176.85
1089,5,30,12.44,.25,"B",36414.79
1089,6,31,12.44,.25,"B",45578.78
1089,7,31,12.44,.25,"B",22709
1089,8,30,12.44,.25,"B",45980.71
1089,9,31,12.44,.25,"B",27047.83
1089,10,30,12.44,.25,"B",48822.35
1089,11,31,12.44,.25,"B",28255.63
1089,12,31,12.44,.25,"B",39831.19
1089,13,29,12.44,.25,"B",36316.32
1089,14,31,12.44,.25,"B",42885.86
1089,15,30,12.44,.25,"B",38384.25
1089,16,31,12.44,.25,"B",50136.66
1090,1,28,12.69,.25,"B",30380.22
1090,2,31,12.69,.25,"B",52639.88
1090,3,30,12.69,.25,"B",46729.71
1090,4,31,12.69,.25,"B",27383.77
1090,5,30,12.69,.25,"B",47021.28
1090,6,31,12.69,.25,"B",37039.01
1090,7,31,12.69,.25,"B",26595.75
1090,8,30,12.69,.25,"B",53467.3
1090,9,31,12.69,.25,"B",54988.18
1090,10,30,12.69,.25,"B",39617.81
1090,11,31,12.69,.25,"B",47360.13
1090,12,31,12.69,.25,"B",49007.09
1090,13,29,12.69,.25,"B",42397.56
1090,14,31,12.69,.25,"B",52364.07
1090,15,30,12.69,.25,"B",50866.82
1090,16,31,12.69,.25,"B",52127.66
1091,1,28,12.69,.25,"B",57293.14
1091,2,31,12.69,.25,"B",44775.41
1091,3,30,12.69,.25,"B",42864.46
1091,4,31,12.69,.25,"B",35604.81
1091,5,30,12.69,.25,"B",45941.69
1091,6,31,12.69,.25,"B",36879.43
1091,7,31,12.69,.25,"B",21381.01
1091,8,30,12.69,.25,"B",33136.33
1091,9,31,12.69,.25,"B",43223.01
1091,10,30,12.69,.25,"B",52639.88
1091,11,31,12.69,.25,"B",42789.6
1091,12,31,12.69,.25,"B",40819.54
1091,13,29,12.69,.25,"B",33254.53
1091,14,31,12.69,.25,"B",51497.24
1091,15,30,12.69,.25,"B",50591.02
1091,16,31,12.69,.25,"B",51970.06
1092,1,28,12.51,.25,"B",50823.34
1092,2,31,12.51,.25,"B",65547.56
1092,3,30,12.51,.25,"B",45497.6
