"","listing_id","id_revs","date","reviewer_id","reviewer_name","comments"
"2203",44434972,989215623761297664,"2023-09-26",301848657,"Jt","Had a great stay at Jean’s place! Everything matched the description. Jean was very helpful checking in and offering several local recommendations along the way. Would stay again!"
"2204",6092049,833506172370747904,"2023-02-23",26202037,"Henry Pak-Hang","Stayed here again on my business trip since Dan has been such a wonderful and gracious host. Really enjoyed my time and can't wait to be back!"
"2205",26323995,876134968925096832,"2023-04-23",10901196,"Jessica","We enjoyed our stay at Farzad's place. It was clean, quiet, and well-stocked. Garage and the views were also perks. We would stay again."
"2206",26328350,935638101421897984,"2023-07-14",348559467,"Alice","I have stayed at Earl’s place for two weeks. Even though the house is very old, it is very convenient and clean. The most important is the price is amazing. If you traveling in SF, this is your best choice for Airbnb stay."
"2207",777171185923088640,895729827539650816,"2023-05-20",21427292,"Peter","Great!"
"2208",43500476,993649133137758720,"2023-10-02",86388248,"Jordan","Great place right near the station making public transportation really easy! The place was spacious and Elie was able to get us a few extra things we needed! Highly recommend this location place for the price!"
"2209",37864340,950870700865535744,"2023-08-04",260567736,"Floran","je recommande"
"2210",21191232,1024753773564457216,"2023-11-14",532568353,"Luca","Unterkunft ist empfehlenswert!"
"2211",923595040440919680,966096618639403520,"2023-08-25",288164043,"David","Beautiful condo!"
"2212",4987668,899420654700599040,"2023-05-25",55146141,"John","Mark was an amazing host from beginning to end. Always cooking/baking delicious breakfast items. I would gladly return to his beautiful space again."
"2213",866775404303929600,917546101046212096,"2023-06-19",259264628,"Sarah","Loved this place. So close to UCSF and Irving Street has a lot of good eats!"
"2214",910085141126569216,974740387388485120,"2023-09-06",527513249,"Uuriintuya","."
"2215",51764799,884112419846159616,"2023-05-04",36753718,"Claire","The place was exactly what we needed for a comfortable one night stay while working in the city. In a comfortable and safe area with street parking within a few blocks. Would definitely stay again!"
"2216",8904047,996502201893003264,"2023-10-06",28923937,"Krystal","My husband and I had a great stay at Amy's place. I highly recommend this bnb if you are relying on your feet to get around. We enjoyed the short walks to Dolores Park, Market St. and Valencia St. for restaurants, and being in close proximity to many bus stops and the Bart station. The unit had everything we needed and it felt safe."
"2217",689006966510613504,841417464882683008,"2023-03-06",8303707,"Barrett","Rubens place is great and he's a very nice guy!"
"2218",796387159841829120,995724234805678720,"2023-10-05",182037969,"Jeanne","It’s better to Uber to Diana’s , we took Bart to the stop listed on the description and it was 1.7 miles from the home and we ended up having to Uber anyways after a train ride .  The home met our needs well with a comfortable bed (a firm mattress on a platform bed) .  Some repairs are needed in the bathroom for the shower controls .  Diana was thoughtful and left us a box fan that was useful on a hot evening.  <br/>Overall the place is quite affordable, it is on a busy road , however walking just 1 street over offers a charming walk through a nice neighborhood .  We enjoyed a wonderful breakfast at Tartine with Diana’s recommendation. <br/>This was our first time to San Francisco and we enjoyed our stay ."
"2219",49275820,886354319030315008,"2023-05-07",83612323,"Hannah","This airbnb is where I chose to spend my 30th birthday, and it absolutely did not disappoint. The space is beautiful, inside and out. Carlos has done an incredible job decorating the space and will be enjoyed by anyone who appreciates an artistic environment. The neighborhood is quiet and there are lots of restaurants, coffee and small grocery options within walking distance (or a short drive if you don’t want to brave the hills.) Honestly, I’d have a hard time wanting to stay anywhere else the next time I visit SF…this airbnb will likely be my go-to."
"2220",668368314191137664,871142286302725760,"2023-04-16",5453056,"Laz","I feel lucky to have found Felix and Tatyana’s place. They are a wonderful Ukrainian couple , and from the minute I arrived I felt truly welcomed. The studio is immaculate and fully stocked. I stayed for six months and never once did I need anything. Still, Tatyana and Felix make sure to check if anything is needed; they are an extremely attentive couple.<br/>The area itself is ideal if you’re looking for peace and quiet. It really feels like you’re not in San Francisco. It’s a gated community and you’d be surrounded by trees, Lake Merced, and rolling golf courses. I would spend most afternoons after work at the lake, just taking in the views.<br/>Parking is free and plentiful, although you need to obtain a parking permit at the gate. If your stay is long term ask them to give you a permit for the whole duration of your stay. <br/>I’m going to miss Tanya and Felix. I would’ve stayed much longer if not for a change in jobs. You won’t be disappointed if choosing Felix and Tanya’s.<br/>Slava Ukrayini!"
"2221",32871760,820444858020132480,"2023-02-05",26975045,"Holly","Zoe was a fantastic host—accommodating and kind. We had a first rate experience! The location can’t be beat—we walked to everything we wanted in the Mission, Potrero Hill, and the Castro. The space itself is comfortable and spacious for a couple."
"2222",621694376334515328,1023405490533075200,"2023-11-12",465090543,"Anna","Great location and very cute apartment!"
"2223",18615032,1016850353876144768,"2023-11-03",396885,"Andrew","Rudy’s spot is a great place to be in the Castro. Quiet but very central. Exactly as advertised and Rudy is a very responsive host. Would stay again."
"2224",49634141,968953328551485568,"2023-08-29",36217071,"Stephanie","What a hidden gem! Gorgeous gardens and courtyard! Restaurants and shopping just a bit away."
"2225",5632452,960216831532052224,"2023-08-17",448514887,"Russell","This was a true getaway…the space resides in a pretty secluded part of SF. A good distance away from the hustle & bustle of the city, but not too far away. Many great suggestions were made to help exploring the city easy and fun. I would definitely stay here again on another trip to SF!"
"2226",7581918,847891713841342720,"2023-03-15",12768164,"David","We stayed at Rani’s place for a month while our house sold and it was great. Just as described, the unit is spacious enough for three though we were only two. Nicely equipped kitchen with full sized appliances including dishwasher. It was great to be able to buy groceries and make our own food. Short walk to 7-11 or maybe 1/4 mile to more coffee shops and restaurants. 1 mile to Whole Foods. Well located to get around SF easily. Will stay there again if we come back for a long stay!"
"2227",600137259808003712,914658365892460544,"2023-06-15",302140322,"Zhanat","Beautiful place friendly host!"
